"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.166520415E0,-2.521000104E-3,-5.148399994E-2,2.436040044E-1
5.180526411E0,2.484000055E-3,-5.449799821E-2,3.365960121E-1
5.194533112E0,-2.128200047E-2,-4.236400127E-2,2.314410061E-1
5.208540541E0,-2.128200047E-2,-4.236400127E-2,2.314410061E-1
5.222547314E0,1.608799957E-2,-2.849600092E-2,6.833499670E-2
5.236553237E0,8.052600175E-2,-7.947999984E-3,1.383820027E-1
5.250559992E0,3.001599945E-2,-1.818300039E-2,2.194209993E-1
5.264567459E0,3.001599945E-2,-1.818300039E-2,2.194209993E-1
5.278574227E0,-8.724999614E-3,3.459899873E-2,2.384050041E-1
5.292580131E0,1.821799949E-2,3.643300012E-2,1.644140035E-1
5.306586919E0,1.821799949E-2,3.643300012E-2,1.644140035E-1
5.320594377E0,2.632099949E-2,7.430000231E-3,1.664820015E-1
5.334601131E0,2.806999953E-3,3.999999899E-5,2.005590051E-1
5.348607011E0,2.806999953E-3,3.999999899E-5,2.005590051E-1
5.362613786E0,6.752999965E-3,-4.041099921E-2,2.056120038E-1
5.376621207E0,2.928400040E-2,-7.367599756E-2,2.556560040E-1
5.390627886E0,4.013999831E-3,-5.982999876E-2,1.977179945E-1
